53.393593	72.7207	110.4267
53.780506	72.8665	109.5486
54.170223	72.9525	108.7859
54.562763	73.0035	108.1235
54.958145	73.0217	107.3079
55.356396	73.0217	106.2389
55.75753	73.0691	105.2453
56.161572	73.1468	104.3814
56.568542	73.2138	103.6136
56.978462	73.2837	103.0839
57.39135	73.3319	102.5798
57.807232	73.3489	101.9118
58.226128	73.3883	101.2449
58.648056	73.4399	100.5039
59.073048	73.4769	99.6344
59.501114	73.5258	98.8695
59.932281	73.562	98.1402
60.366577	73.571	97.3584
60.80402	73.6043	96.6993
61.244629	73.6469	96.0487
61.688435	73.6968	95.413
62.135452	73.7288	94.7394
62.585712	73.7838	94.2467
63.039234	73.8471	93.8039
63.49604	73.9001	93.2103
63.956161	73.9806	92.5369
64.419617	74.0525	91.6815
64.886421	74.0835	90.6742
65.356621	74.1195	89.8539
65.830215	74.1567	89.2119
66.307251	74.1897	88.6009
66.787743	74.2692	88.0703
67.271713	74.3649	87.4189
67.759193	74.4369	86.5132
68.250206	74.5189	85.5277
68.744774	74.5791	84.3868
69.242928	74.5911	83.0406
69.74469	74.6005	81.7338
70.250084	74.5841	80.4882
70.759148	74.55	79.4009
71.271896	74.481	78.4326
71.788361	74.4341	77.7387
72.308571	74.3924	77.1919
72.83255	74.3374	76.6547
73.360321	74.3239	76.2348
73.891922	74.3257	75.8202
74.427376	74.3107	75.3245
74.966705	74.3236	74.9056
75.509949	74.3368	74.4772
76.057121	74.3268	73.9555
76.608261	74.3493	73.5007
77.163399	74.3808	73.0526
77.722557	74.3998	72.5298
78.285767	74.4577	72.0332
78.853058	74.5196	71.4413
79.424461	74.5476	70.6979
80	74.5849	70.0212
80.579712	74.6053	69.4124
81.163628	74.6159	68.8951
81.75177	74.5979	68.3811
82.344177	74.6127	67.9793
82.94088	74.6337	67.6052
83.541901	74.6397	67.1731
84.147285	74.6898	66.7778
84.75705	74.7581	66.3219
85.371231	74.8101	65.7308
85.989868	74.8936	65.1314
86.612984	74.9754	64.4823
87.240616	75.0244	63.7368
87.872803	75.0842	62.9938
88.50956	75.1142	62.1668
89.15094	75.0792	61.2252
89.796967	75.0464	60.3754
90.44767	75.0076	59.676
91.103088	74.9536	59.1181
91.76326	74.9551	58.7401
92.428215	74.9898	58.3878
93.097992	75.0466	57.9978
93.772614	75.0766	57.5173
94.452133	75.1205	57.0458
95.136566	75.1445	56.5821
95.825966	75.1285	56.1132
96.520363	75.1417	55.7438
97.219788	75.157	55.3858
97.924286	75.143	54.9475
98.633881	75.1603	54.5338
99.348625	75.1908	54.1727
100.068542	75.2118	53.8408
100.793686	75.2755	53.522
101.524078	75.3382	53.0842
102.259766	75.3632	52.4764
103.000778	75.421	51.7947
103.747162	75.4909	51.0281
104.498962	75.5309	50.1527
105.256203	75.5779	49.2532
106.018929	75.5819	48.3898
106.787186	75.544	47.6935
107.561012	75.456	47.2377
108.340446	75.4113	47.0521
109.125526	75.3986	47.0047
109.91629	75.3896	46.9603
110.712791	75.4339	46.8813
111.51506	75.4882	46.7085
112.323143	75.5122	46.4067
113.137085	75.5636	45.9976
113.956924	75.6121	45.475
114.7827	75.6311	44.866
115.614464	75.6816	44.2526
116.452255	75.7301	43.6683
117.296112	75.7401	43.1072
118.146095	75.7676	42.5735
119.002228	75.7842	42.0882
119.864563	75.7692	41.6904
120.733154	75.7917	41.3825
121.60804	75.8312	41.1121
122.489258	75.8868	40.8302
123.376869	75.9208	40.521
124.270905	75.9893	40.1683
125.171425	76.0588	39.7435
126.078468	76.1008	39.1985
126.992081	76.1683	38.4665
127.912323	76.2188	37.5627
128.839233	76.2108	36.612
129.772842	76.2002	35.778
130.713242	76.1696	35.2138
131.660431	76.1126	34.93
132.614502	76.109	34.7388
133.575485	76.1332	34.4656
134.543427	76.1422	34.0222
135.518387	76.1875	33.3607
136.500412	76.2287	32.5603
137.489548	76.2247	31.7585
138.485855	76.2168	31.044
139.48938	76.1617	30.5491
140.500168	76.0807	30.322
141.518295	75.9867	30.3585
142.543793	75.9715	30.4842
143.576721	76.0083	30.5878
144.617142	76.0533	30.618
145.6651	76.147	30.4739
146.720642	76.2415	30.1714
147.783844	76.2865	29.7659
148.854752	76.333	29.2482
149.933411	76.3633	28.7295
151.019897	76.3673	28.3137
152.114243	76.4115	27.9161
153.216522	76.4677	27.5461
154.326797	76.5027	27.2032
155.445114	76.5816	26.7734
156.571533	76.6794	26.2442
157.706116	76.7604	25.5974
158.848923	76.8601	24.6988
160	76.9266	23.6177
161.159424	76.944	22.4616
162.327255	76.885	21.4284
163.50354	76.8243	20.5518
164.688354	76.7574	19.967
165.88176	76.6784	19.6839
167.083801	76.6453	19.4695
168.294571	76.6231	19.2983
169.514099	76.5821	19.1709
170.742462	76.5747	18.9396
171.979736	76.5721	18.7375
173.225967	76.5561	18.7121
174.481232	76.5904	18.6899
175.745605	76.6394	18.6382
177.019119	76.6644	18.6324
178.30188	76.7302	18.5622
179.593933	76.827	18.3749
180.89534	76.914	17.9954
182.206177	77.0135	17.3198
183.52652	77.0888	16.5977
184.85643	77.1629	15.9358
186.195984	77.2319	15.292
187.545227	77.3377	14.2837
188.904266	77.4204	12.8417
190.273132	77.4104	11.1411
191.651932	77.3269	9.3694
193.040726	77.1332	8.0694
194.439575	76.8352	7.7383
195.848572	76.5543	8.3908
197.267761	76.3551	9.9331
198.69725	76.2671	12.042
200.137085	76.3428	14.1457
201.587372	76.5182	16.1012
203.048157	76.7232	17.966
204.519531	76.9714	19.584
206.001556	77.2014	20.9866
207.494324	77.3444	22.2354
208.997925	77.3911	23.2329
210.512405	77.2756	24.466
212.037857	76.9969	25.9939
213.574371	76.5909	27.8521
215.122025	76.194	29.5263
216.680893	75.8918	30.8702
218.251053	75.7618	32.0411
219.832581	75.8774	33.1069
221.425583	76.1478	34.3263
223.030121	76.4468	35.6627
224.646286	76.7599	36.5098
226.27417	77.0578	36.5759
227.913849	77.3158	35.9501
229.565399	77.5494	34.7286
231.228928	77.7029	33.2959
232.90451	77.7579	32.0012
234.592224	77.793	30.8352
236.292191	77.812	29.8561
238.004456	77.78	29.0616
239.729126	77.7267	28.378
241.466309	77.6542	28.098
243.21608	77.6153	28.1919
244.978516	77.6303	28.4948
246.753738	77.7244	28.5245
248.541809	77.8341	28.2197
250.34285	77.9021	27.7031
252.156937	77.9616	26.9012
253.984161	77.9959	26.0109
255.824646	77.9799	25.1934
257.678467	77.939	24.3811
259.545685	77.8517	23.9115
261.426483	77.7337	24.0703
263.320862	77.6733	24.5986
265.229004	77.6906	25.2836
267.15097	77.7686	25.8442
269.086853	77.9067	25.8527
271.036774	78.0376	25.4616
273.000824	78.1196	24.9844
274.979095	78.1972	24.3938
276.97171	78.2705	23.7757
278.97876	78.3357	23.0397
281.000336	78.3587	22.2913
283.036591	78.3686	21.4129
285.087585	78.3473	20.5563
287.153442	78.2723	19.8977
289.234283	78.1778	19.428
291.3302	78.079	19.4309
293.441284	78.012	19.9346
295.567688	78.0352	20.3832
297.709503	78.1078	20.5248
299.866821	78.1708	20.3758
302.039795	78.2163	19.939
304.228485	78.2296	19.6392
306.433044	78.2406	19.7732
308.653595	78.3338	20.0175
310.890228	78.5107	20.0485
313.143066	78.6987	19.4938
315.412231	78.8354	18.021
317.697845	78.8348	16.1468
320	78.6852	14.6143
322.318848	78.4242	14.1501
324.65451	78.1871	14.6973
327.00708	78.063	15.9509
329.376709	78.082	17.4051
331.763519	78.2485	18.3885
334.167603	78.4911	18.7014
336.589142	78.7331	18.3004
339.028198	78.9391	17.0227
341.484924	79.0531	15.1907
343.959473	79.0401	13.303
346.451935	78.9369	11.6023
348.962463	78.7665	10.4279
351.491211	78.5455	9.9086
354.038239	78.3169	9.8658
356.60376	78.1072	10.4015
359.187866	77.9662	11.345
361.79068	77.9002	12.534
364.412354	77.923	13.6068
367.05304	78.0085	14.5257
369.71286	78.1265	15.1536
372.391968	78.255	15.1313
375.090454	78.3313	14.7197
377.808533	78.3273	14.4338
380.546265	78.2964	14.4433
383.303864	78.2912	14.8616
386.081451	78.3482	15.4066
388.87915	78.4699	15.4894
391.697144	78.5944	15.152
394.535522	78.6784	14.6887
397.394501	78.7317	14.0778
400.27417	78.7399	13.4704
403.174744	78.6969	13.0542
406.096313	78.649	12.7769
409.039062	78.6318	12.6736
412.003113	78.6584	12.4477
414.988647	78.6794	11.9449
417.99585	78.645	11.1202
421.024811	78.5083	10.6332
424.075714	78.3063	11.0704
427.148743	78.1545	12.145
430.244049	78.0976	13.4102
433.361786	78.0986	14.6305
436.502106	78.1525	15.7273
439.665161	78.2762	16.8591
442.851166	78.4752	17.8276
446.060242	78.7216	18.1044
449.292572	78.937	17.7606
452.54834	79.081	17.173
455.827698	79.1903	16.424
459.130798	79.2814	15.7201
462.457855	79.3504	15.0049
465.809021	79.3954	14.076
469.184448	79.3934	13.0985
472.584381	79.342	12.2587
476.008911	79.255	11.8356
479.458252	79.1835	11.6803
482.932617	79.1419	11.7116
486.432159	79.1179	11.8521
489.957031	79.1182	11.8688
493.507477	79.1333	11.7897
497.083618	79.1523	11.6401
500.685699	79.1784	11.2058
504.313873	79.1803	10.552
507.968323	79.1243	9.9357
511.649292	79.0331	9.4823
515.356934	78.9448	9.3207
519.09137	78.8698	9.3158
522.852966	78.7994	9.1948
526.641724	78.7127	9.1694
530.458008	78.6287	9.3776
534.301941	78.578	9.5036
538.173706	78.5472	9.4502
542.073547	78.5082	9.1071
546.001648	78.4052	8.644
549.958191	78.2061	8.3937
553.94342	77.941	9.081
557.95752	77.724	10.8764
562.000671	77.6627	12.9724
566.073181	77.7353	14.7876
570.175171	77.8863	16.1953
574.306885	78.0939	16.9543
578.468567	78.3102	17.0445
582.6604	78.4852	16.6261
586.882568	78.6096	15.7366
591.135376	78.6599	14.6439
595.419006	78.6239	13.6733
599.733643	78.534	12.8904
604.07959	78.4089	12.4607
608.45697	78.2609	12.6035
612.866089	78.151	13.2644
617.30719	78.1378	14.155
621.780457	78.2104	14.6959
626.286133	78.3014	14.7489
630.824463	78.375	14.2706
635.395691	78.3856	13.5407
640	78.2976	13.0707
644.637695	78.1522	13.2907
649.309021	78.0584	14.4001
654.01416	78.1184	15.8955
658.753418	78.3418	16.8198
663.527039	78.634	16.707
668.335205	78.885	15.5378
673.178284	79.0083	13.4905
678.056396	78.9531	11.3573
682.969849	78.7441	10.0676
687.918945	78.5021	9.9502
692.90387	78.365	10.7683
697.924927	78.384	11.6652
702.982422	78.4809	11.9046
708.076477	78.5757	11.8067
713.20752	78.6953	11.7018
718.375732	78.8703	11.4291
723.58136	79.0699	10.51
728.824707	79.2394	8.9743
734.106079	79.3404	7.0561
739.42572	79.355	4.873
744.783936	79.2664	2.862
750.180908	79.1084	1.4704
755.617065	78.9706	0.5976
761.092529	78.9119	-0.1399
766.607727	78.8989	-1.2399
772.162903	78.8411	-2.9244
777.758301	78.6622	-4.5407
783.394287	78.3892	-5.3094
789.071045	78.1313	-5.2907
794.789001	77.9494	-4.9487
800.54834	77.8104	-4.5279
806.349487	77.6943	-3.9785
812.192627	77.6274	-3.1205
818.078125	77.6421	-2.1205
824.006226	77.7441	-1.1351
829.977295	77.9358	-0.5281
835.991699	78.1816	-0.5988
842.049622	78.3956	-1.4796
848.151428	78.5043	-2.9834
854.297485	78.4889	-4.3586
860.488098	78.4129	-4.995
866.723572	78.3784	-5.0536
873.004211	78.426	-5.0551
879.330322	78.491	-5.4224
885.702332	78.5035	-6.003
892.120483	78.4889	-6.1533
898.585144	78.5409	-5.9011
905.09668	78.6633	-6.0643
911.655396	78.7436	-6.8583
918.261597	78.7236	-7.6726
924.91571	78.6728	-8.0845
931.618042	78.6711	-8.192
938.368896	78.7162	-8.485
945.168762	78.7252	-8.9978
952.017822	78.6694	-9.3692
958.916504	78.6115	-9.2891
965.865234	78.6045	-9.0853
972.864319	78.6217	-9.1709
979.914062	78.6267	-9.333
987.014954	78.6357	-9.406
994.167236	78.6555	-9.6687
1001.371399	78.6405	-10.1799
1008.627747	78.5445	-10.6518
1015.936646	78.3745	-10.7501
1023.298584	78.1803	-10.1566
1030.713867	78.0233	-8.9031
1038.182739	77.9381	-7.3233
1045.705933	77.933	-5.4821
1053.283447	78.033	-3.4453
1060.916016	78.2606	-1.6166
1068.603882	78.5954	-0.3093
1076.347412	78.9971	0.2537
1084.147095	79.4231	-0.0112
1092.003296	79.8248	-1.298
1099.916382	80.1453	-3.5098
1107.886841	80.3483	-6.3927
1115.915039	80.414	-9.773
1124.001343	80.3235	-13.2062
1132.146362	80.0835	-16.1469
1140.350342	79.738	-18.2503
1148.61377	79.3645	-19.2889
1156.937134	79.0665	-19.5475
1165.320801	78.8828	-19.8241
1173.765137	78.7543	-20.4542
1182.270752	78.6323	-21.2065
1190.838013	78.5507	-22.1162
1199.467285	78.5112	-23.58
1208.15918	78.4272	-25.7858
1216.91394	78.2244	-28.3406
1225.732178	77.9197	-30.6581
1234.61438	77.5671	-32.7199
1243.560913	77.1711	-34.5888
1252.572266	76.7264	-36.2364
1261.648926	76.2544	-37.6181
1270.791382	75.7584	-38.829
1280	75.2098	-39.8627
1289.275391	74.572	-40.2455
1298.618042	73.86	-39.3575
1308.02832	73.181	-37.138
1317.506836	72.6782	-34.3536
1327.054077	72.3572	-32.0223
1336.67041	72.0782	-30.3595
1346.356567	71.7403	-28.607
1356.112793	71.3483	-25.9974
1365.939697	70.9796	-22.2887
1375.837891	70.7465	-17.5284
1385.807739	70.7685	-12.2903
1395.849854	71.0534	-7.6672
1405.964844	71.4666	-4.3362
1416.152954	71.8645	-2.1834
1426.415039	72.2105	-0.586
1436.751465	72.5255	0.7137
1447.16272	72.8084	1.7809
1457.649414	73.0384	2.7541
1468.212158	73.2105	3.8878
1478.85144	73.3712	5.6401
1489.567871	73.6202	8.1182
1500.361816	74.0231	10.6492
1511.234131	74.541	12.5532
1522.185059	75.102	13.6106
1533.215454	75.637	13.5811
1544.325806	76.0367	12.4473
1555.516602	76.2397	10.921
1566.788574	76.3056	9.8425
1578.14209	76.3303	9.5474
1589.578003	76.3753	9.9792
1601.09668	76.4971	10.8532
1612.698975	76.7259	11.6884
1624.385254	77.0167	11.9843
1636.15625	77.2917	11.6321
1648.012451	77.5024	10.7406
1659.95459	77.6361	9.6112
1671.983398	77.6951	8.529
1684.099243	77.7008	7.7282
1696.302856	77.7075	7.3561
1708.594971	77.7665	7.2416
1720.976196	77.8962	6.9535
1733.447144	78.0608	6.1145
1746.008423	78.1808	4.6929
1758.660645	78.2215	2.9988
1771.404663	78.2001	1.345
1784.240967	78.1301	-0.1457
1797.170288	78.0298	-1.4256
1810.193359	77.9273	-2.4735
1823.310791	77.8303	-3.3441
1836.523193	77.7419	-4.1211
1849.831421	77.6665	-4.8063
1863.236084	77.6081	-5.4395
1876.737793	77.5661	-6.0512
1890.337524	77.5336	-6.7389
1904.035645	77.4993	-7.4604
1917.833008	77.4563	-8.1556
1931.730469	77.3958	-8.8128
1945.728638	77.3273	-9.296
1959.828125	77.2783	-9.5871
1974.029907	77.2647	-9.9049
1988.334473	77.2663	-10.3559
2002.742798	77.2543	-10.9263
2017.255493	77.2108	-11.5962
2031.873291	77.1282	-12.1886
2046.597168	77.0222	-12.5189
2061.427734	76.9268	-12.6279
2076.365479	76.8553	-12.677
2091.411865	76.7903	-12.7764
2106.566895	76.7157	-12.9038
2121.832031	76.6421	-12.9854
2137.207764	76.5815	-13.1296
2152.694824	76.5185	-13.4302
2168.294189	76.432	-13.8983
2184.006592	76.3063	-14.3274
2199.832764	76.1543	-14.5129
2215.773682	76.0027	-14.4514
2231.830078	75.8802	-14.1879
2248.002686	75.8032	-13.8701
2264.292725	75.7676	-13.7591
2280.700684	75.743	-13.9451
2297.227539	75.703	-14.3359
2313.874268	75.6374	-14.8056
2330.641602	75.5527	-15.1807
2347.530273	75.4697	-15.4076
2364.541504	75.4021	-15.6257
2381.676025	75.3413	-15.9051
2398.93457	75.2713	-16.2194
2416.318359	75.1828	-16.5226
2433.827881	75.0781	-16.6991
2451.464355	74.9655	-16.6721
2469.22876	74.8635	-16.3854
2487.121826	74.7958	-15.9402
2505.144531	74.7681	-15.4487
2523.297852	74.7711	-15.0119
2541.582764	74.7865	-14.7445
2560	74.7957	-14.6234
2578.550781	74.7937	-14.5443
2597.236084	74.787	-14.4873
2616.056641	74.7793	-14.4574
2635.013672	74.7613	-14.4623
2654.108154	74.7275	-14.485
2673.34082	74.6829	-14.4154
2692.713135	74.6439	-14.2193
2712.225586	74.6211	-14.0236
2731.879395	74.6093	-13.909
2751.675781	74.5923	-13.8806
2771.615479	74.5617	-13.9163
2791.699707	74.516	-13.9053
2811.929688	74.4663	-13.8068
2832.305908	74.4263	-13.6565
2852.830078	74.4024	-13.5939
2873.50293	74.3866	-13.6565
2894.325439	74.3666	-13.7888
2915.298828	74.3359	-13.9494
2936.424316	74.3011	-14.0784
2957.702881	74.2641	-14.1585
2979.135742	74.2304	-14.2383
3000.723633	74.2016	-14.3248
3022.468262	74.1796	-14.4332
3044.370117	74.1637	-14.6
3066.430908	74.1551	-14.7831
3088.651611	74.1541	-14.9665
3111.033203	74.1581	-15.2047
3133.577148	74.1664	-15.5646
3156.28418	74.1714	-15.9724
3179.156006	74.1696	-16.4261
3202.193359	74.1609	-16.8671
3225.397949	74.148	-17.3096
3248.770508	74.129	-17.7548
3272.3125	74.1011	-18.2051
3296.024902	74.0705	-18.6237
3319.90918	74.0415	-19.0414
3343.966797	74.0135	-19.5576
3368.198486	73.9717	-20.2154
3392.605713	73.9107	-20.8579
3417.189941	73.8428	-21.4649
3441.952393	73.781	-22.0837
3466.894287	73.72	-22.7871
3492.016846	73.6453	-23.5727
3517.321289	73.5594	-24.3335
3542.809326	73.4774	-25.0592
3568.481934	73.4025	-25.8762
3594.340576	73.3198	-26.7918
3620.386719	73.2248	-27.698
3646.621582	73.1298	-28.5683
3673.046387	73.0421	-29.5164
3699.662842	72.9462	-30.5846
3726.472168	72.8122	-31.6927
3753.475586	72.6313	-32.643
3780.675049	72.4294	-33.3138
3808.071289	72.2354	-33.8467
3835.666016	72.0425	-34.4553
3863.460938	71.8258	-35.0904
3891.457275	71.5858	-35.604
3919.65625	71.3399	-36.0499
3948.059814	71.084	-36.5019
3976.668945	70.806	-36.8581
4005.485596	70.522	-37.0074
4034.510986	70.2653	-37.0961
4063.746582	70.0263	-37.2946
4093.194336	69.7643	-37.5353
4122.855469	69.4786	-37.4766
4152.730957	69.2237	-36.977
4182.82373	69.0377	-36.3596
4213.133789	68.8877	-35.8812
4243.664062	68.7417	-35.4089
4274.415527	68.6277	-34.8828
4305.389648	68.5679	-34.6541
4336.588379	68.5191	-34.8756
4368.013184	68.4451	-35.353
4399.665527	68.3751	-35.9318
4431.547363	68.3382	-36.858
4463.660156	68.3062	-38.2857
4496.005371	68.2554	-40.1168
4528.585449	68.1965	-42.2306
4561.401367	68.1305	-44.7035
4594.455078	68.0246	-47.5074
4627.748535	67.8797	-50.437
4661.283203	67.7267	-53.5224
4695.060547	67.5778	-57.0976
4729.083008	67.4039	-61.3887
4763.352051	67.1779	-66.4222
4797.869141	66.892	-72.2246
4832.636719	66.547	-78.7583
4867.655762	66.162	-85.9223
4902.928711	65.786	-93.638
4938.45752	65.4761	-102.0076
4974.243652	65.2742	-111.0819
5010.289062	65.2052	-120.9928
5046.595703	65.2622	-131.746
5083.165527	65.4463	-143.1189
5120	65.7873	-154.8772
5157.101562	66.2824	-167.0309
5194.472168	66.8785	-179.1398
5232.113281	67.5775	169.5999
5270.027344	68.3977	159.4968
5308.216309	69.2648	150.253
5346.681641	70.0928	141.8259
5385.42627	70.8787	134.4249
5424.451172	71.6178	127.8008
5463.758789	72.2728	121.7002
5503.351562	72.8718	116.1975
5543.230957	73.4729	111.1083
5583.399414	74.0769	106.0725
5623.859375	74.6829	101.0303
5664.611816	75.31	95.9255
5705.660156	75.9322	90.554
5747.005859	76.5172	85.0101
5788.650879	77.0602	79.3845
5830.597656	77.5393	73.6379
5872.848633	77.9383	67.8307
5915.405762	78.2583	61.9559
5958.271484	78.4904	55.9408
6001.447266	78.6294	49.8626
6044.936523	78.6844	43.822
6088.740234	78.6745	37.9272
6132.861816	78.6245	32.3107
6177.303223	78.5505	26.9831
6222.066406	78.4636	21.9344
6267.154297	78.3647	17.1265
6312.568359	78.2487	12.4724
6358.312012	78.1097	7.862
6404.386719	77.9438	3.1506
6450.795898	77.7458	-1.7327
6497.541016	77.5228	-6.8759
6544.625	77.2769	-12.4204
6592.049805	76.9969	-18.3837
6639.818359	76.6599	-24.8166
6687.933594	76.2139	-31.5781
6736.396973	75.6189	-38.2906
6785.211426	74.8639	-44.601
6834.379883	73.9669	-50.3331
6883.904785	72.9829	-55.7223
6933.788574	71.9711	-61.4023
6984.033691	70.9271	-67.6928
7034.642578	69.7921	-74.506
7085.618652	68.4911	-81.5694
7136.963867	66.9791	-89.8102
7188.681152	65.2531	-103.7779
7240.773438	63.3041	-134.4621
7293.243164	61.1132	161.5926
7346.092773	58.7343	55.8656
7399.325684	56.8163	-71.0774
7452.944336	56.8223	-177.549
7506.951172	58.6143	119.0037
7561.350098	60.7743	89.9778
7616.142578	62.7574	78.1619
7671.332031	64.5265	72.5873
7726.921875	66.1325	68.581
7782.914551	67.6105	64.4955
7839.3125	68.9735	59.7948
7896.119629	70.2085	54.1654
7953.337891	71.2945	47.3603
8010.971191	72.2115	39.2227
8069.021973	72.9315	29.7022
8127.493164	73.4216	18.9434
8186.388672	73.6566	7.4649
8245.710938	73.6286	-4.1557
8305.461914	73.3566	-15.4983
8365.647461	72.8706	-26.6727
8426.267578	72.1786	-38.3473
8487.328125	71.2546	-51.519
8548.831055	70.0466	-67.3454
8610.779297	68.5196	-87.081
8673.176758	66.7086	-111.6973
8736.026367	64.8756	-140.9437
8799.331055	63.7436	-172.4451
8863.094727	64.0506	157.6472
8927.320312	65.4546	132.4337
8992.010742	67.1736	112.805
9057.170898	68.8406	97.7593
9122.802734	70.3686	85.5913
9188.910156	71.7436	74.8288
9255.49707	72.9686	64.593
9322.566406	74.0526	54.4876
9390.121094	75.0066	44.2897
9458.166016	75.8266	33.7408
9526.704102	76.4936	22.5394
9595.738281	76.9686	10.4554
9665.273438	77.2056	-2.5129
9735.311523	77.1586	-16.0439
9805.857422	76.8046	-29.5727
9876.915039	76.1456	-42.5273
9948.487305	75.2106	-54.5696
10020.57813	74.0516	-65.7439
10093.19141	72.7236	-76.4687
10166.33106	71.2646	-87.3871
10240	69.6826	-99.2658
10314.20313	67.9686	-113.0073
10388.94434	66.1326	-129.6012
10464.22656	64.2836	-149.7651
10540.05469	62.7636	-173.2951
10616.43262	62.1796	161.4283
10693.36328	62.8396	137.0079
10770.85254	64.3216	115.6488
10848.90234	66.0696	98.0855
10927.51758	67.7946	83.6129
11006.70313	69.3826	70.7994
11086.46191	70.7706	58.1959
11166.79883	71.8976	44.8021
11247.71875	72.6976	30.3121
11329.22363	73.1166	15.1531
11411.32031	73.1276	0.2589
11494.01172	72.7556	-13.3984
11577.30176	72.0736	-25.3124
11661.19531	71.1846	-35.6647
11745.69727	70.1686	-45.0754
11830.81152	69.0426	-54.0973
11916.54297	67.7656	-63.0033
12002.89453	66.2896	-72.0998
12089.87305	64.5946	-82.2487
12177.48047	62.7016	-95.1674
12265.72363	60.7326	-113.0754
12354.60645	59.1846	-137.4252
12444.13281	59.1886	-167.2592
12534.30859	61.0426	160.9197
12625.13672	63.5436	130.8751
12716.62402	65.8596	104.345
12808.77344	67.7356	80.9388
12901.5918	69.1036	59.4747
12995.08203	69.9426	39.191
13089.25	70.2536	20.0989
13184.09961	70.0726	2.723
13279.63672	69.4616	-12.3569
13375.86719	68.5026	-24.8456
13472.79395	67.2756	-34.7907
